PMID	Node1	Node2	pmid	link	QuerySet
19488905	adenosine triphosphate/metabolism	caspase 2/metabolism	19488905	https://pubmed.ncbi.nlm.nih.gov/19488905	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
18499325	adenosine triphosphate/metabolism	caspase 2/metabolism	18499325	https://pubmed.ncbi.nlm.nih.gov/18499325	"('CASP8', 'CASP9', 'adenosine triphosphate/metabolism', 'caspases/metabolism')"
19488905	adenosine triphosphate/metabolism	caspase inhibitors	19488905	https://pubmed.ncbi.nlm.nih.gov/19488905	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
10449809	adenosine triphosphate/metabolism	caspase inhibitors	10449809	https://pubmed.ncbi.nlm.nih.gov/10449809	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
18357533	adenosine triphosphate/metabolism	caspase inhibitors	18357533	https://pubmed.ncbi.nlm.nih.gov/18357533	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
21441568	adenosine triphosphate/metabolism	caspase inhibitors	21441568	https://pubmed.ncbi.nlm.nih.gov/21441568	"('TARDBP', 'amyotrophic lateral sclerosis/genetics', 'mutation missense', 'neuromuscular junction/metabolism')"
10953000	adenosine triphosphate/metabolism	caspase inhibitors	10953000	https://pubmed.ncbi.nlm.nih.gov/10953000	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
10987825	adenosine triphosphate/metabolism	caspase inhibitors	10987825	https://pubmed.ncbi.nlm.nih.gov/10987825	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
18566329	adenosine triphosphate/metabolism	caspase inhibitors	18566329	https://pubmed.ncbi.nlm.nih.gov/18566329	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
11387322	adenosine triphosphate/metabolism	caspase inhibitors	11387322	https://pubmed.ncbi.nlm.nih.gov/11387322	"('CASP8', 'CASP9', 'adenosine triphosphate/metabolism', 'caspases/metabolism')"
12029627	adenosine triphosphate/metabolism	caspase inhibitors	12029627	https://pubmed.ncbi.nlm.nih.gov/12029627	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
18675902	adenosine triphosphate/metabolism	caspase inhibitors	18675902	https://pubmed.ncbi.nlm.nih.gov/18675902	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
9804614	adenosine triphosphate/metabolism	caspase inhibitors	9804614	https://pubmed.ncbi.nlm.nih.gov/9804614	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
15122760	adenosine triphosphate/metabolism	caspase inhibitors	15122760	https://pubmed.ncbi.nlm.nih.gov/15122760	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
19147209	adenosine triphosphate/metabolism	caspase inhibitors	19147209	https://pubmed.ncbi.nlm.nih.gov/19147209	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
11745615	adenosine triphosphate/metabolism	caspase inhibitors	11745615	https://pubmed.ncbi.nlm.nih.gov/11745615	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
11227219	adenosine triphosphate/metabolism	caspase inhibitors	11227219	https://pubmed.ncbi.nlm.nih.gov/11227219	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
14579928	adenosine triphosphate/metabolism	caspase inhibitors	14579928	https://pubmed.ncbi.nlm.nih.gov/14579928	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
19959646	adenosine triphosphate/metabolism	caspase inhibitors	19959646	https://pubmed.ncbi.nlm.nih.gov/19959646	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
20088798	adenosine triphosphate/metabolism	caspase inhibitors	20088798	https://pubmed.ncbi.nlm.nih.gov/20088798	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
12409316	adenosine triphosphate/metabolism	caspase inhibitors	12409316	https://pubmed.ncbi.nlm.nih.gov/12409316	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
20398695	adenosine triphosphate/metabolism	caspase inhibitors	20398695	https://pubmed.ncbi.nlm.nih.gov/20398695	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
10567915	adenosine triphosphate/metabolism	caspase inhibitors	10567915	https://pubmed.ncbi.nlm.nih.gov/10567915	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
18176112	adenosine triphosphate/metabolism	caspase inhibitors	18176112	https://pubmed.ncbi.nlm.nih.gov/18176112	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
20691698	adenosine triphosphate/metabolism	caspase inhibitors	20691698	https://pubmed.ncbi.nlm.nih.gov/20691698	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
10391922	adenosine triphosphate/metabolism	caspase inhibitors	10391922	https://pubmed.ncbi.nlm.nih.gov/10391922	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
21824511	adenosine triphosphate/metabolism	caspase inhibitors	21824511	https://pubmed.ncbi.nlm.nih.gov/21824511	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
17391872	adenosine triphosphate/metabolism	caspases/metabolism	17391872	https://pubmed.ncbi.nlm.nih.gov/17391872	"('CASP8', 'CASP9', 'adenosine triphosphate/metabolism', 'caspases/metabolism')"
28865123	adenosine triphosphate/metabolism	caspases/metabolism	28865123	https://pubmed.ncbi.nlm.nih.gov/28865123	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
10953000	adenosine triphosphate/metabolism	caspases/metabolism	10953000	https://pubmed.ncbi.nlm.nih.gov/10953000	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
15122760	adenosine triphosphate/metabolism	caspases/metabolism	15122760	https://pubmed.ncbi.nlm.nih.gov/15122760	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
25502462	adenosine triphosphate/metabolism	caspases/metabolism	25502462	https://pubmed.ncbi.nlm.nih.gov/25502462	"('ACAD9', 'TNF', 'gene expression regulation/drug effects', 'parkinson disease/pathology')"
11745615	adenosine triphosphate/metabolism	caspases/metabolism	11745615	https://pubmed.ncbi.nlm.nih.gov/11745615	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
10987825	adenosine triphosphate/metabolism	caspases/metabolism	10987825	https://pubmed.ncbi.nlm.nih.gov/10987825	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
10391922	adenosine triphosphate/metabolism	caspases/metabolism	10391922	https://pubmed.ncbi.nlm.nih.gov/10391922	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
11227219	adenosine triphosphate/metabolism	caspases/metabolism	11227219	https://pubmed.ncbi.nlm.nih.gov/11227219	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
20088798	adenosine triphosphate/metabolism	caspases/metabolism	20088798	https://pubmed.ncbi.nlm.nih.gov/20088798	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
26516023	adenosine triphosphate/metabolism	caspases/metabolism	26516023	https://pubmed.ncbi.nlm.nih.gov/26516023	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
18566329	adenosine triphosphate/metabolism	caspases/metabolism	18566329	https://pubmed.ncbi.nlm.nih.gov/18566329	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
22206971	adenosine triphosphate/metabolism	caspases/metabolism	22206971	https://pubmed.ncbi.nlm.nih.gov/22206971	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
18675902	adenosine triphosphate/metabolism	caspases/metabolism	18675902	https://pubmed.ncbi.nlm.nih.gov/18675902	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
19959646	adenosine triphosphate/metabolism	caspases/metabolism	19959646	https://pubmed.ncbi.nlm.nih.gov/19959646	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
28337542	adenosine triphosphate/metabolism	cations divalent/metabolism	28337542	https://pubmed.ncbi.nlm.nih.gov/28337542	pmid-parkinsond_stem_mitoch-set.txt
33761362	adenosine triphosphate/metabolism	cell membrane/metabolism	33761362	https://pubmed.ncbi.nlm.nih.gov/33761362	pmid-parkinsond_stem_mitoch-set.txt
16860949	adenosine triphosphate/metabolism	cell membrane/metabolism	16860949	https://pubmed.ncbi.nlm.nih.gov/16860949	"('CASP8', 'CASP9', 'adenosine triphosphate/metabolism', 'caspases/metabolism')"
21441568	adenosine triphosphate/metabolism	dna neoplasm/drug effects	21441568	https://pubmed.ncbi.nlm.nih.gov/21441568	"('TARDBP', 'amyotrophic lateral sclerosis/genetics', 'mutation missense', 'neuromuscular junction/metabolism')"
17391872	adenosine triphosphate/metabolism	dose-response relationship drug	17391872	https://pubmed.ncbi.nlm.nih.gov/17391872	"('CASP8', 'CASP9', 'adenosine triphosphate/metabolism', 'caspases/metabolism')"
12409316	adenosine triphosphate/metabolism	dose-response relationship drug	12409316	https://pubmed.ncbi.nlm.nih.gov/12409316	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
18760261	adenosine triphosphate/metabolism	dose-response relationship drug	18760261	https://pubmed.ncbi.nlm.nih.gov/18760261	"('CASP8', 'CASP9', 'adenosine triphosphate/metabolism', 'caspases/metabolism')"
24247527	adenosine triphosphate/metabolism	dose-response relationship drug	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
19147209	adenosine triphosphate/metabolism	dose-response relationship drug	19147209	https://pubmed.ncbi.nlm.nih.gov/19147209	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
10567915	adenosine triphosphate/metabolism	dose-response relationship drug	10567915	https://pubmed.ncbi.nlm.nih.gov/10567915	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
16532269	adenosine triphosphate/metabolism	dose-response relationship drug	16532269	https://pubmed.ncbi.nlm.nih.gov/16532269	"('CASP8', 'CASP9', 'adenosine triphosphate/metabolism', 'caspases/metabolism')"
18176112	adenosine triphosphate/metabolism	dose-response relationship drug	18176112	https://pubmed.ncbi.nlm.nih.gov/18176112	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
12592338	adenosine triphosphate/metabolism	dose-response relationship drug	12592338	https://pubmed.ncbi.nlm.nih.gov/12592338	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
11227219	adenosine triphosphate/metabolism	dose-response relationship drug	11227219	https://pubmed.ncbi.nlm.nih.gov/11227219	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
22206971	adenosine triphosphate/metabolism	dose-response relationship drug	22206971	https://pubmed.ncbi.nlm.nih.gov/22206971	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
18675902	adenosine triphosphate/metabolism	dose-response relationship drug	18675902	https://pubmed.ncbi.nlm.nih.gov/18675902	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
21824511	adenosine triphosphate/metabolism	dose-response relationship drug	21824511	https://pubmed.ncbi.nlm.nih.gov/21824511	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
27418313	adenosine triphosphate/metabolism	endoplasmic reticulum/metabolism	27418313	https://pubmed.ncbi.nlm.nih.gov/27418313	"('CA2', 'RMDN3', 'adenosine triphosphate/metabolism', 'endoplasmic reticulum/metabolism')"
23861942	adenosine triphosphate/metabolism	endoplasmic reticulum/metabolism	23861942	https://pubmed.ncbi.nlm.nih.gov/23861942	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
28337542	adenosine triphosphate/metabolism	endoplasmic reticulum/metabolism	28337542	https://pubmed.ncbi.nlm.nih.gov/28337542	pmid-parkinsond_stem_mitoch-set.txt
27418313	adenosine triphosphate/metabolism	glycogen synthase kinase 3 beta/metabolism	27418313	https://pubmed.ncbi.nlm.nih.gov/27418313	"('CA2', 'RMDN3', 'adenosine triphosphate/metabolism', 'endoplasmic reticulum/metabolism')"
28337542	adenosine triphosphate/metabolism	glycogen synthase kinase 3 beta/metabolism	28337542	https://pubmed.ncbi.nlm.nih.gov/28337542	pmid-parkinsond_stem_mitoch-set.txt
21441568	adenosine triphosphate/metabolism	hl-60 cells/drug effects	21441568	https://pubmed.ncbi.nlm.nih.gov/21441568	"('TARDBP', 'amyotrophic lateral sclerosis/genetics', 'mutation missense', 'neuromuscular junction/metabolism')"
33761362	adenosine triphosphate/metabolism	hla-drb1 chains/chemistry	33761362	https://pubmed.ncbi.nlm.nih.gov/33761362	pmid-parkinsond_stem_mitoch-set.txt
28337542	adenosine triphosphate/metabolism	homeostasis/physiology	28337542	https://pubmed.ncbi.nlm.nih.gov/28337542	pmid-parkinsond_stem_mitoch-set.txt
33761362	adenosine triphosphate/metabolism	inflammation mediators/metabolism	33761362	https://pubmed.ncbi.nlm.nih.gov/33761362	pmid-parkinsond_stem_mitoch-set.txt
34048689	adenosine triphosphate/metabolism	metabolome	34048689	https://pubmed.ncbi.nlm.nih.gov/34048689	pmid-parkinsond_stem_mitoch-set.txt
25502462	adenosine triphosphate/metabolism	neostriatum/drug effects	25502462	https://pubmed.ncbi.nlm.nih.gov/25502462	"('ACAD9', 'TNF', 'gene expression regulation/drug effects', 'parkinson disease/pathology')"
21441568	adenosine triphosphate/metabolism	organometallic compounds/pharmacology	21441568	https://pubmed.ncbi.nlm.nih.gov/21441568	"('TARDBP', 'amyotrophic lateral sclerosis/genetics', 'mutation missense', 'neuromuscular junction/metabolism')"
27418313	adenosine triphosphate/metabolism	protein tyrosine phosphatases/metabolism	27418313	https://pubmed.ncbi.nlm.nih.gov/27418313	"('CA2', 'RMDN3', 'adenosine triphosphate/metabolism', 'endoplasmic reticulum/metabolism')"
28337542	adenosine triphosphate/metabolism	protein tyrosine phosphatases/metabolism	28337542	https://pubmed.ncbi.nlm.nih.gov/28337542	pmid-parkinsond_stem_mitoch-set.txt
25502462	adenosine triphosphate/metabolism	rna messenger/genetics	25502462	https://pubmed.ncbi.nlm.nih.gov/25502462	"('ACAD9', 'TNF', 'gene expression regulation/drug effects', 'parkinson disease/pathology')"
27418313	adenosine triphosphate/metabolism	rna-binding protein fus/genetics	27418313	https://pubmed.ncbi.nlm.nih.gov/27418313	"('CA2', 'RMDN3', 'adenosine triphosphate/metabolism', 'endoplasmic reticulum/metabolism')"
25502462	adenosine triphosphate/metabolism	rotenone	25502462	https://pubmed.ncbi.nlm.nih.gov/25502462	"('ACAD9', 'TNF', 'gene expression regulation/drug effects', 'parkinson disease/pathology')"
18499325	adenosine triphosphate/metabolism	t-2 toxin/toxicity	18499325	https://pubmed.ncbi.nlm.nih.gov/18499325	"('CASP8', 'CASP9', 'adenosine triphosphate/metabolism', 'caspases/metabolism')"
33761362	adenosine triphosphate/metabolism	tumor necrosis factor-alpha/metabolism	33761362	https://pubmed.ncbi.nlm.nih.gov/33761362	pmid-parkinsond_stem_mitoch-set.txt
25502462	adenosine triphosphate/metabolism	ursodeoxycholic acid/pharmacology	25502462	https://pubmed.ncbi.nlm.nih.gov/25502462	"('ACAD9', 'TNF', 'gene expression regulation/drug effects', 'parkinson disease/pathology')"
27418313	adenosine triphosphate/metabolism	vesicular transport proteins/metabolism	27418313	https://pubmed.ncbi.nlm.nih.gov/27418313	"('CA2', 'RMDN3', 'adenosine triphosphate/metabolism', 'endoplasmic reticulum/metabolism')"
28337542	adenosine triphosphate/metabolism	vesicular transport proteins/metabolism	28337542	https://pubmed.ncbi.nlm.nih.gov/28337542	pmid-parkinsond_stem_mitoch-set.txt
24247527	adenosine triphosphate/metabolism	phosphatidylserines/metabolism	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
18176112	adenosine triphosphate/metabolism	phosphatidylserines/metabolism	18176112	https://pubmed.ncbi.nlm.nih.gov/18176112	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
25118929	adenosine triphosphate/metabolism	phosphatidylserines/metabolism	25118929	https://pubmed.ncbi.nlm.nih.gov/25118929	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
20691698	adenosine triphosphate/metabolism	phosphatidylserines/metabolism	20691698	https://pubmed.ncbi.nlm.nih.gov/20691698	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
19959646	adenosine triphosphate/metabolism	phosphatidylserines/metabolism	19959646	https://pubmed.ncbi.nlm.nih.gov/19959646	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
18675902	adenosine triphosphate/metabolism	phosphatidylserines/metabolism	18675902	https://pubmed.ncbi.nlm.nih.gov/18675902	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
21824511	adenosine triphosphate/metabolism	phosphatidylserines/metabolism	21824511	https://pubmed.ncbi.nlm.nih.gov/21824511	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
24247527	adenosine triphosphate/metabolism	dna fragmentation/drug effects	24247527	https://pubmed.ncbi.nlm.nih.gov/24247527	"('BCL2', 'CASP8', 'CASP9', 'PTEN')"
20398695	adenosine triphosphate/metabolism	dna fragmentation/drug effects	20398695	https://pubmed.ncbi.nlm.nih.gov/20398695	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
10567915	adenosine triphosphate/metabolism	dna fragmentation/drug effects	10567915	https://pubmed.ncbi.nlm.nih.gov/10567915	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
11745615	adenosine triphosphate/metabolism	dna fragmentation/drug effects	11745615	https://pubmed.ncbi.nlm.nih.gov/11745615	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
18176112	adenosine triphosphate/metabolism	dna fragmentation/drug effects	18176112	https://pubmed.ncbi.nlm.nih.gov/18176112	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
10391922	adenosine triphosphate/metabolism	dna fragmentation/drug effects	10391922	https://pubmed.ncbi.nlm.nih.gov/10391922	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
18675902	adenosine triphosphate/metabolism	dna fragmentation/drug effects	18675902	https://pubmed.ncbi.nlm.nih.gov/18675902	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
25188516	adenosine triphosphate/metabolism	amino acid chloromethyl ketones/pharmacology	25188516	https://pubmed.ncbi.nlm.nih.gov/25188516	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
19147209	adenosine triphosphate/metabolism	amino acid chloromethyl ketones/pharmacology	19147209	https://pubmed.ncbi.nlm.nih.gov/19147209	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
10567915	adenosine triphosphate/metabolism	amino acid chloromethyl ketones/pharmacology	10567915	https://pubmed.ncbi.nlm.nih.gov/10567915	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
18176112	adenosine triphosphate/metabolism	amino acid chloromethyl ketones/pharmacology	18176112	https://pubmed.ncbi.nlm.nih.gov/18176112	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
10449809	adenosine triphosphate/metabolism	amino acid chloromethyl ketones/pharmacology	10449809	https://pubmed.ncbi.nlm.nih.gov/10449809	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
11227219	adenosine triphosphate/metabolism	amino acid chloromethyl ketones/pharmacology	11227219	https://pubmed.ncbi.nlm.nih.gov/11227219	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
18566329	adenosine triphosphate/metabolism	amino acid chloromethyl ketones/pharmacology	18566329	https://pubmed.ncbi.nlm.nih.gov/18566329	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
11387322	adenosine triphosphate/metabolism	amino acid chloromethyl ketones/pharmacology	11387322	https://pubmed.ncbi.nlm.nih.gov/11387322	"('CASP8', 'CASP9', 'adenosine triphosphate/metabolism', 'caspases/metabolism')"
18675902	adenosine triphosphate/metabolism	amino acid chloromethyl ketones/pharmacology	18675902	https://pubmed.ncbi.nlm.nih.gov/18675902	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
21824511	adenosine triphosphate/metabolism	amino acid chloromethyl ketones/pharmacology	21824511	https://pubmed.ncbi.nlm.nih.gov/21824511	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
25188516	adenosine triphosphate/metabolism	caspase inhibitors/pharmacology	25188516	https://pubmed.ncbi.nlm.nih.gov/25188516	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
25112874	adenosine triphosphate/metabolism	caspase inhibitors/pharmacology	25112874	https://pubmed.ncbi.nlm.nih.gov/25112874	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
25118929	adenosine triphosphate/metabolism	caspase inhibitors/pharmacology	25118929	https://pubmed.ncbi.nlm.nih.gov/25118929	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
27179668	adenosine triphosphate/metabolism	caspase inhibitors/pharmacology	27179668	https://pubmed.ncbi.nlm.nih.gov/27179668	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
23861942	adenosine triphosphate/metabolism	caspase inhibitors/pharmacology	23861942	https://pubmed.ncbi.nlm.nih.gov/23861942	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
22206971	adenosine triphosphate/metabolism	caspase inhibitors/pharmacology	22206971	https://pubmed.ncbi.nlm.nih.gov/22206971	"('adenosine triphosphate/metabolism', 'apoptosis/drug effects', 'caspase inhibitors', 'caspases/metabolism')"
30639210	brain/metabolism	SNCA	30639210	https://pubmed.ncbi.nlm.nih.gov/30639210	pmid-parkinsond_stem_mitoch-set.txt
30639210	brain/metabolism	alpha-synuclein/metabolism	30639210	https://pubmed.ncbi.nlm.nih.gov/30639210	pmid-parkinsond_stem_mitoch-set.txt
18579730	brain/metabolism	cell survival/genetics	18579730	https://pubmed.ncbi.nlm.nih.gov/18579730	"('brain/pathology', 'drosophila proteins/genetics', 'nerve degeneration/genetics', 'neurons/pathology')"
18579730	brain/metabolism	cells cultured	18579730	https://pubmed.ncbi.nlm.nih.gov/18579730	"('brain/pathology', 'drosophila proteins/genetics', 'nerve degeneration/genetics', 'neurons/pathology')"
30639210	brain/metabolism	cells cultured	30639210	https://pubmed.ncbi.nlm.nih.gov/30639210	pmid-parkinsond_stem_mitoch-set.txt
18579730	brain/metabolism	cholesterol/metabolism	18579730	https://pubmed.ncbi.nlm.nih.gov/18579730	"('brain/pathology', 'drosophila proteins/genetics', 'nerve degeneration/genetics', 'neurons/pathology')"
16672980	brain/metabolism	dopamine/metabolism	16672980	https://pubmed.ncbi.nlm.nih.gov/16672980	"('brain/pathology', 'drosophila proteins/genetics', 'nerve degeneration/genetics', 'neurons/pathology')"
18579730	brain/metabolism	drosophila proteins/genetics	18579730	https://pubmed.ncbi.nlm.nih.gov/18579730	"('brain/pathology', 'drosophila proteins/genetics', 'nerve degeneration/genetics', 'neurons/pathology')"
34998435	brain/metabolism	drosophila proteins/genetics	34998435	https://pubmed.ncbi.nlm.nih.gov/34998435	"('brain/pathology', 'drosophila proteins/genetics', 'nerve degeneration/genetics', 'neurons/pathology')"
16672980	brain/metabolism	drosophila proteins/genetics	16672980	https://pubmed.ncbi.nlm.nih.gov/16672980	"('brain/pathology', 'drosophila proteins/genetics', 'nerve degeneration/genetics', 'neurons/pathology')"
16672980	brain/metabolism	muscle skeletal/pathology	16672980	https://pubmed.ncbi.nlm.nih.gov/16672980	"('brain/pathology', 'drosophila proteins/genetics', 'nerve degeneration/genetics', 'neurons/pathology')"
18579730	brain/metabolism	nerve degeneration/genetics	18579730	https://pubmed.ncbi.nlm.nih.gov/18579730	"('brain/pathology', 'drosophila proteins/genetics', 'nerve degeneration/genetics', 'neurons/pathology')"
34998435	brain/metabolism	nerve degeneration/genetics	34998435	https://pubmed.ncbi.nlm.nih.gov/34998435	"('brain/pathology', 'drosophila proteins/genetics', 'nerve degeneration/genetics', 'neurons/pathology')"
16672980	brain/metabolism	nerve degeneration/genetics	16672980	https://pubmed.ncbi.nlm.nih.gov/16672980	"('brain/pathology', 'drosophila proteins/genetics', 'nerve degeneration/genetics', 'neurons/pathology')"
30639210	brain/metabolism	neurons/metabolism	30639210	https://pubmed.ncbi.nlm.nih.gov/30639210	pmid-parkinsond_stem_mitoch-set.txt
34998435	brain/metabolism	neurons/metabolism	34998435	https://pubmed.ncbi.nlm.nih.gov/34998435	"('brain/pathology', 'drosophila proteins/genetics', 'nerve degeneration/genetics', 'neurons/pathology')"
16672980	brain/metabolism	neurons/metabolism	16672980	https://pubmed.ncbi.nlm.nih.gov/16672980	"('brain/pathology', 'drosophila proteins/genetics', 'nerve degeneration/genetics', 'neurons/pathology')"
30639210	brain/metabolism	parkinson disease/metabolism	30639210	https://pubmed.ncbi.nlm.nih.gov/30639210	pmid-parkinsond_stem_mitoch-set.txt
16672980	brain/metabolism	protein kinases/genetics	16672980	https://pubmed.ncbi.nlm.nih.gov/16672980	"('brain/pathology', 'drosophila proteins/genetics', 'nerve degeneration/genetics', 'neurons/pathology')"
